X,Y,Z,FALL_HW,FALL_ML
10.14,-0.5,2.56,0,
10.14,-0.5,2.56,0,
10.14,-0.5,2.56,0,
10.14,-0.5,2.56,0,
10.14,-0.5,2.56,0,
10.25,-0.42,2.33,0,
10.25,-0.42,2.33,0,
10.25,-0.42,2.33,0,
10.25,-0.42,2.33,0,
10.25,-0.42,2.33,0,
10.25,-0.42,2.33,0,
10.25,-0.42,2.33,0,
10.25,-0.42,2.33,0,
10.25,-0.42,2.33,0,
10.06,0.27,2.07,0,
10.06,0.27,2.07,0,
10.06,0.27,2.07,0,
10.06,0.27,2.07,0,
10.06,0.27,2.07,0,
10.06,0.27,2.07,0,
10.06,0.27,2.07,0,
10.06,0.27,2.07,0,
10.06,0.27,2.07,0,0
10.14,-0.15,1.91,0,
10.14,-0.15,1.91,0,
10.14,-0.15,1.91,0,
10.14,-0.15,1.91,0,
10.14,-0.15,1.91,0,
10.14,-0.15,1.91,0,
10.14,-0.15,1.91,0,
10.14,-0.15,1.91,0,
10.14,-0.15,1.91,0,
9.99,0.04,2.26,0,
9.99,0.04,2.26,0,
9.99,0.04,2.26,0,
9.99,0.04,2.26,0,
9.99,0.04,2.26,0,
9.99,0.04,2.26,0,
9.99,0.04,2.26,0,
9.99,0.04,2.26,0,
9.99,0.04,2.26,0,
10.67,-0.11,1.91,0,
10.67,-0.11,1.91,0,
10.67,-0.11,1.91,0,
10.67,-0.11,1.91,0,
10.67,-0.11,1.91,0,
10.67,-0.11,1.91,0,
10.67,-0.11,1.91,0,
10.67,-0.11,1.91,0,
10.41,-0.31,2.3,0,
10.41,-0.31,2.3,0,
10.41,-0.31,2.3,0,
10.41,-0.31,2.3,0,
10.41,-0.31,2.3,0,
10.41,-0.31,2.3,0,
10.41,-0.31,2.3,0,
10.41,-0.31,2.3,0,
10.41,-0.31,2.3,0,
10.02,-0.08,2.26,0,
10.02,-0.08,2.26,0,
10.02,-0.08,2.26,0,
10.02,-0.08,2.26,0,
10.02,-0.08,2.26,0,
10.02,-0.08,2.26,0,
10.02,-0.08,2.26,0,
10.02,-0.08,2.26,0,
10.02,-0.08,2.26,0,
9.95,-0.38,2.49,0,
9.95,-0.38,2.49,0,
9.95,-0.38,2.49,0,
9.95,-0.38,2.49,0,
9.95,-0.38,2.49,0,
9.95,-0.38,2.49,0,
9.95,-0.38,2.49,0,
9.95,-0.38,2.49,0,
9.95,-0.38,2.49,0,
10.1,-0.65,2.33,0,
10.1,-0.65,2.33,0,
10.1,-0.65,2.33,0,
10.1,-0.65,2.33,0,
10.1,-0.65,2.33,0,
10.1,-0.65,2.33,0,
10.1,-0.65,2.33,0,
10.1,-0.65,2.33,0,
10.1,-0.27,2.3,0,
10.1,-0.27,2.3,0,
10.1,-0.27,2.3,0,
10.1,-0.27,2.3,0,
10.1,-0.27,2.3,0,
10.1,-0.27,2.3,0,
10.1,-0.27,2.3,0,
10.1,-0.27,2.3,0,
10.1,-0.27,2.3,0,
10.29,-0.27,2.3,0,
10.29,-0.27,2.3,0,
10.29,-0.27,2.3,0,
10.29,-0.27,2.3,0,
10.29,-0.27,2.3,0,
10.29,-0.27,2.3,0,
10.29,-0.27,2.3,0,
10.29,-0.27,2.3,0,
10.29,-0.27,2.3,0,
10.22,-0.27,2.18,0,
10.22,-0.27,2.18,0,
10.22,-0.27,2.18,0,
10.22,-0.27,2.18,0,
10.22,-0.27,2.18,0,
10.22,-0.27,2.18,0,
10.22,-0.27,2.18,0,
10.22,-0.27,2.18,0,
10.22,-0.27,2.18,0,
10.22,-0.38,2.3,0,
10.22,-0.38,2.3,0,
10.22,-0.38,2.3,0,
10.22,-0.38,2.3,0,
10.22,-0.38,2.3,0,
10.22,-0.38,2.3,0,
10.22,-0.38,2.3,0,
10.22,-0.38,2.3,0,
10.02,-0.27,2.14,0,
10.02,-0.27,2.14,0,
10.02,-0.27,2.14,0,
10.02,-0.27,2.14,0,
10.02,-0.27,2.14,0,
10.02,-0.27,2.14,0,
10.02,-0.27,2.14,0,
10.02,-0.27,2.14,0,
10.02,-0.27,2.14,0,
10.18,-0.11,2.14,0,
10.18,-0.11,2.14,0,
10.18,-0.11,2.14,0,
10.18,-0.11,2.14,0,
10.18,-0.11,2.14,0,
10.18,-0.11,2.14,0,
10.18,-0.11,2.14,0,
10.18,-0.11,2.14,0,
10.18,-0.11,2.14,0,
10.6,-0.15,1.84,0,
10.6,-0.15,1.84,0,
10.6,-0.15,1.84,0,
10.6,-0.15,1.84,0,
10.6,-0.15,1.84,0,
10.6,-0.15,1.84,0,
10.6,-0.15,1.84,0,
10.6,-0.15,1.84,0,
10.48,-0.23,2.22,0,
10.48,-0.23,2.22,0,
10.48,-0.23,2.22,0,
10.48,-0.23,2.22,0,
10.48,-0.23,2.22,0,
10.48,-0.23,2.22,0,
10.48,-0.23,2.22,0,
10.48,-0.23,2.22,0,
10.48,-0.23,2.22,0,
10.48,0.0,1.91,0,
10.48,0.0,1.91,0,
10.48,0.0,1.91,0,
10.48,0.0,1.91,0,
10.48,0.0,1.91,0,
10.48,0.0,1.91,0,
10.48,0.0,1.91,0,
10.48,0.0,1.91,0,
10.48,0.0,1.91,0,
9.99,0.08,1.68,0,
9.99,0.08,1.68,0,
9.99,0.08,1.68,0,
9.99,0.08,1.68,0,
9.99,0.08,1.68,0,
9.99,0.08,1.68,0,
9.99,0.08,1.68,0,
9.99,0.08,1.68,0,
9.99,0.08,1.68,0,
10.29,-0.04,2.22,0,0
10.29,-0.04,2.22,0,
10.29,-0.04,2.22,0,
10.29,-0.04,2.22,0,
10.29,-0.04,2.22,0,
10.29,-0.04,2.22,0,
10.29,-0.04,2.22,0,
10.29,-0.04,2.22,0,
10.29,-0.04,2.22,0,
10.22,-0.11,1.87,0,
10.22,-0.11,1.87,0,
10.22,-0.11,1.87,0,
10.22,-0.11,1.87,0,
10.22,-0.11,1.87,0,
10.22,-0.11,1.87,0,
10.22,-0.11,1.87,0,
10.22,-0.11,1.87,0,
10.22,-0.11,1.87,0,
10.1,-0.34,2.37,0,
10.1,-0.34,2.37,0,
10.1,-0.34,2.37,0,
10.1,-0.34,2.37,0,
10.1,-0.34,2.37,0,
10.1,-0.34,2.37,0,
10.1,-0.34,2.37,0,
10.1,-0.34,2.37,0,
10.06,-0.19,2.41,0,
10.06,-0.19,2.41,0,
10.06,-0.19,2.41,0,
10.06,-0.19,2.41,0,
10.06,-0.19,2.41,0,
10.06,-0.19,2.41,0,
10.06,-0.19,2.41,0,
10.06,-0.19,2.41,0,
10.06,-0.19,2.41,0,
10.06,0.04,1.91,0,
10.06,0.04,1.91,0,
10.06,0.04,1.91,0,
10.06,0.04,1.91,0,
10.06,0.04,1.91,0,
10.06,0.04,1.91,0,
10.06,0.04,1.91,0,
10.06,0.04,1.91,0,
10.06,0.04,1.91,0,
10.25,-0.15,2.33,0,
10.25,-0.15,2.33,0,
10.25,-0.15,2.33,0,
10.25,-0.15,2.33,0,
10.25,-0.15,2.33,0,
10.25,-0.15,2.33,0,
10.25,-0.15,2.33,0,
10.25,-0.15,2.33,0,
10.25,-0.15,2.33,0,
10.22,-0.04,2.14,0,
10.22,-0.04,2.14,0,
10.22,-0.04,2.14,0,
10.22,-0.04,2.14,0,
10.22,-0.04,2.14,0,
10.22,-0.04,2.14,0,
10.22,-0.04,2.14,0,
10.22,-0.04,2.14,0,
10.06,-0.08,2.45,0,
10.06,-0.08,2.45,0,
10.06,-0.08,2.45,0,
10.06,-0.08,2.45,0,
10.06,-0.08,2.45,0,
10.06,-0.08,2.45,0,
10.06,-0.08,2.45,0,
10.06,-0.08,2.45,0,
10.06,-0.08,2.45,0,
10.29,0.04,1.84,0,
10.29,0.04,1.84,0,
10.29,0.04,1.84,0,
10.29,0.04,1.84,0,
10.29,0.04,1.84,0,
10.29,0.04,1.84,0,
10.29,0.04,1.84,0,
10.29,0.04,1.84,0,
10.29,0.04,1.84,0,
10.1,-0.08,1.99,0,
10.1,-0.08,1.99,0,
10.1,-0.08,1.99,0,
10.1,-0.08,1.99,0,
10.1,-0.08,1.99,0,
10.1,-0.08,1.99,0,
10.1,-0.08,1.99,0,
10.1,-0.08,1.99,0,
10.1,-0.08,1.99,0,
10.1,-0.27,2.07,0,
10.1,-0.27,2.07,0,
10.1,-0.27,2.07,0,
10.1,-0.27,2.07,0,
10.1,-0.27,2.07,0,
10.1,-0.27,2.07,0,
10.1,-0.27,2.07,0,
10.1,-0.27,2.07,0,
10.1,-0.27,2.07,0,
10.06,-0.04,1.91,0,
10.06,-0.04,1.91,0,
10.06,-0.04,1.91,0,
10.06,-0.04,1.91,0,
10.06,-0.04,1.91,0,
10.06,-0.04,1.91,0,
10.06,-0.04,1.91,0,
10.06,-0.04,1.91,0,
10.48,-0.46,2.26,0,
10.48,-0.46,2.26,0,
10.48,-0.46,2.26,0,
10.48,-0.46,2.26,0,
10.48,-0.46,2.26,0,
10.48,-0.46,2.26,0,
10.48,-0.46,2.26,0,
10.48,-0.46,2.26,0,
10.48,-0.46,2.26,0,
10.18,-0.27,2.45,0,
10.18,-0.27,2.45,0,
10.18,-0.27,2.45,0,
10.18,-0.27,2.45,0,
10.18,-0.27,2.45,0,
10.18,-0.27,2.45,0,
10.18,-0.27,2.45,0,
10.18,-0.27,2.45,0,
10.18,-0.27,2.45,0,
10.22,-0.04,1.84,0,
10.22,-0.04,1.84,0,
10.22,-0.04,1.84,0,
10.22,-0.04,1.84,0,
10.22,-0.04,1.84,0,
10.22,-0.04,1.84,0,
10.22,-0.04,1.84,0,
10.22,-0.04,1.84,0,
10.22,-0.04,1.84,0,
10.14,-0.23,2.22,0,
10.14,-0.23,2.22,0,
10.14,-0.23,2.22,0,
10.14,-0.23,2.22,0,
10.14,-0.23,2.22,0,
10.14,-0.23,2.22,0,
10.14,-0.23,2.22,0,
10.14,-0.23,2.22,0,
10.22,1.57,1.99,0,
10.22,1.57,1.99,0,
10.22,1.57,1.99,0,
10.22,1.57,1.99,0,
10.22,1.57,1.99,0,
10.22,1.57,1.99,0,
10.22,1.57,1.99,0,
10.22,1.57,1.99,0,
10.22,1.57,1.99,0,
10.52,2.75,0.27,0,
10.52,2.75,0.27,0,0
10.52,2.75,0.27,0,
10.52,2.75,0.27,0,
10.52,2.75,0.27,0,
10.52,2.75,0.27,0,
10.52,2.75,0.27,0,
10.52,2.75,0.27,0,
10.52,2.75,0.27,0,
10.56,1.76,-1.45,0,
10.56,1.76,-1.45,0,
10.56,1.76,-1.45,0,
10.56,1.76,-1.45,0,
10.56,1.76,-1.45,0,
10.56,1.76,-1.45,0,
10.56,1.76,-1.45,0,
10.56,1.76,-1.45,0,
10.56,1.76,-1.45,0,
9.6,-0.46,3.02,0,
9.6,-0.46,3.02,0,
9.6,-0.46,3.02,0,
9.6,-0.46,3.02,0,
9.6,-0.46,3.02,0,
9.6,-0.46,3.02,0,
9.6,-0.46,3.02,0,
9.6,-0.46,3.02,0,
9.91,-1.22,3.25,0,
9.91,-1.22,3.25,0,
9.91,-1.22,3.25,0,
9.91,-1.22,3.25,0,
9.91,-1.22,3.25,0,
9.91,-1.22,3.25,0,
9.91,-1.22,3.25,0,
9.91,-1.22,3.25,0,
9.91,-1.22,3.25,0,
9.72,-0.65,2.64,0,
9.72,-0.65,2.64,0,
9.72,-0.65,2.64,0,
9.72,-0.65,2.64,0,
9.72,-0.65,2.64,0,
9.72,-0.65,2.64,0,
9.72,-0.65,2.64,0,
9.72,-0.65,2.64,0,
9.72,-0.65,2.64,0,
9.99,-0.69,3.71,0,
9.99,-0.69,3.71,0,
9.99,-0.69,3.71,0,
9.99,-0.69,3.71,0,
9.99,-0.69,3.71,0,
9.99,-0.69,3.71,0,
9.99,-0.69,3.71,0,
9.99,-0.69,3.71,0,
9.99,-0.69,3.71,0,
9.22,-0.73,3.63,0,
9.22,-0.73,3.63,0,
9.22,-0.73,3.63,0,
9.22,-0.73,3.63,0,
9.22,-0.73,3.63,0,
9.22,-0.73,3.63,0,
9.22,-0.73,3.63,0,
9.22,-0.73,3.63,0,
9.22,-0.73,3.63,0,
10.18,-0.46,2.95,0,
10.18,-0.46,2.95,0,
10.18,-0.46,2.95,0,
10.18,-0.46,2.95,0,
10.18,-0.46,2.95,0,
10.18,-0.46,2.95,0,
10.18,-0.46,2.95,0,
10.18,-0.46,2.95,0,
10.18,-0.46,2.95,0,
10.71,-1.07,2.83,0,
10.71,-1.07,2.83,0,
10.71,-1.07,2.83,0,
10.71,-1.07,2.83,0,
10.71,-1.07,2.83,0,
10.71,-1.07,2.83,0,
10.71,-1.07,2.83,0,
10.71,-1.07,2.83,0,
9.99,-1.22,1.8,0,
9.99,-1.22,1.8,0,
9.99,-1.22,1.8,0,
9.99,-1.22,1.8,0,
9.99,-1.22,1.8,0,
9.99,-1.22,1.8,0,
9.99,-1.22,1.8,0,
9.99,-1.22,1.8,0,
9.99,-1.22,1.8,0,
10.56,-0.54,1.8,0,
10.56,-0.54,1.8,0,
10.56,-0.54,1.8,0,
10.56,-0.54,1.8,0,
10.56,-0.54,1.8,0,
10.56,-0.54,1.8,0,
10.56,-0.54,1.8,0,
10.56,-0.54,1.8,0,
10.56,-0.54,1.8,0,
10.25,-0.8,2.3,0,
10.25,-0.8,2.3,0,
10.25,-0.8,2.3,0,
10.25,-0.8,2.3,0,
10.25,-0.8,2.3,0,
10.25,-0.8,2.3,0,
10.25,-0.8,2.3,0,
10.25,-0.8,2.3,0,
10.25,-0.8,2.3,0,
10.83,-0.54,2.56,0,
10.83,-0.54,2.56,0,
10.83,-0.54,2.56,0,
10.83,-0.54,2.56,0,
10.83,-0.54,2.56,0,
10.83,-0.54,2.56,0,
10.83,-0.54,2.56,0,
10.83,-0.54,2.56,0,
11.59,0.08,0.61,0,
11.59,0.08,0.61,0,
11.59,0.08,0.61,0,
11.59,0.08,0.61,0,
11.59,0.08,0.61,0,
11.59,0.08,0.61,0,
11.59,0.08,0.61,0,
11.59,0.08,0.61,0,
11.59,0.08,0.61,0,
10.44,0.19,3.44,0,
10.44,0.19,3.44,0,
10.44,0.19,3.44,0,
10.44,0.19,3.44,0,
10.44,0.19,3.44,0,
10.44,0.19,3.44,0,
10.44,0.19,3.44,0,
10.44,0.19,3.44,0,
10.44,0.19,3.44,0,
12.13,0.0,2.98,0,
12.13,0.0,2.98,0,
12.13,0.0,2.98,0,
12.13,0.0,2.98,0,
12.13,0.0,2.98,0,
12.13,0.0,2.98,0,
12.13,0.0,2.98,0,
12.13,0.0,2.98,0,
12.13,0.0,2.98,0,
12.01,-1.07,2.33,0,
12.01,-1.07,2.33,0,
12.01,-1.07,2.33,0,
12.01,-1.07,2.33,0,
12.01,-1.07,2.33,0,
12.01,-1.07,2.33,0,
12.01,-1.07,2.33,0,
12.01,-1.07,2.33,0,
12.01,-1.07,2.33,0,
11.59,-0.65,2.03,0,
11.59,-0.65,2.03,0,0
11.59,-0.65,2.03,0,
11.59,-0.65,2.03,0,
11.59,-0.65,2.03,0,
11.59,-0.65,2.03,0,
11.59,-0.65,2.03,0,
11.59,-0.65,2.03,0,
8.95,-0.65,2.56,0,
8.95,-0.65,2.56,0,
8.95,-0.65,2.56,0,
8.95,-0.65,2.56,0,
8.95,-0.65,2.56,0,
8.95,-0.65,2.56,0,
8.95,-0.65,2.56,0,
8.95,-0.65,2.56,0,
8.95,-0.65,2.56,0,
9.07,-1.15,2.49,0,
9.07,-1.15,2.49,0,
9.07,-1.15,2.49,0,
9.07,-1.15,2.49,0,
9.07,-1.15,2.49,0,
9.07,-1.15,2.49,0,
9.07,-1.15,2.49,0,
9.07,-1.15,2.49,0,
9.07,-1.15,2.49,0,
8.99,-0.19,2.41,0,
8.99,-0.19,2.41,0,
8.99,-0.19,2.41,0,
8.99,-0.19,2.41,0,
8.99,-0.19,2.41,0,
8.99,-0.19,2.41,0,
8.99,-0.19,2.41,0,
8.99,-0.19,2.41,0,
8.99,-0.19,2.41,0,
9.37,-0.99,4.06,0,
9.37,-0.99,4.06,0,
9.37,-0.99,4.06,0,
9.37,-0.99,4.06,0,
9.37,-0.99,4.06,0,
9.37,-0.99,4.06,0,
9.37,-0.99,4.06,0,
9.37,-0.99,4.06,0,
9.37,-0.99,4.06,0,
9.87,-0.54,3.44,0,
9.87,-0.54,3.44,0,
9.87,-0.54,3.44,0,
9.87,-0.54,3.44,0,
9.87,-0.54,3.44,0,
9.87,-0.54,3.44,0,
9.87,-0.54,3.44,0,
9.87,-0.54,3.44,0,
9.87,-0.54,3.44,0,
10.14,-0.88,3.79,0,
10.14,-0.88,3.79,0,
10.14,-0.88,3.79,0,
10.14,-0.88,3.79,0,
10.14,-0.88,3.79,0,
10.14,-0.88,3.79,0,
10.14,-0.88,3.79,0,
10.14,-0.88,3.79,0,
12.66,-2.33,5.05,0,
12.66,-2.33,5.05,0,
12.66,-2.33,5.05,0,
12.66,-2.33,5.05,0,
12.66,-2.33,5.05,0,
12.66,-2.33,5.05,0,
12.66,-2.33,5.05,0,
12.66,-2.33,5.05,0,
12.66,-2.33,5.05,0,
14.04,-1.11,2.53,0,
14.04,-1.11,2.53,0,
14.04,-1.11,2.53,0,
14.04,-1.11,2.53,0,
14.04,-1.11,2.53,0,
14.04,-1.11,2.53,0,
14.04,-1.11,2.53,0,
14.04,-1.11,2.53,0,
14.04,-1.11,2.53,0,
13.43,-0.92,2.14,0,
13.43,-0.92,2.14,0,
13.43,-0.92,2.14,0,
13.43,-0.92,2.14,0,
13.43,-0.92,2.14,0,
13.43,-0.92,2.14,0,
13.43,-0.92,2.14,0,
13.43,-0.92,2.14,0,
13.43,-0.92,2.14,0,
11.25,-0.77,2.45,0,
11.25,-0.77,2.45,0,
11.25,-0.77,2.45,0,
11.25,-0.77,2.45,0,
11.25,-0.77,2.45,0,
11.25,-0.77,2.45,0,
11.25,-0.77,2.45,0,
11.25,-0.77,2.45,0,
10.9,-0.99,4.17,0,
10.9,-0.99,4.17,0,
10.9,-0.99,4.17,0,
10.9,-0.99,4.17,0,
10.9,-0.99,4.17,0,
10.9,-0.99,4.17,0,
10.9,-0.99,4.17,0,
10.9,-0.99,4.17,0,
10.9,-0.99,4.17,0,
11.82,-1.03,5.32,0,
11.82,-1.03,5.32,0,
11.82,-1.03,5.32,0,
11.82,-1.03,5.32,0,
11.82,-1.03,5.32,0,
11.82,-1.03,5.32,0,
11.82,-1.03,5.32,0,
11.82,-1.03,5.32,0,
11.82,-1.03,5.32,0,
11.78,-0.92,5.66,0,
11.78,-0.92,5.66,0,
11.78,-0.92,5.66,0,
11.78,-0.92,5.66,0,
11.78,-0.92,5.66,0,
11.78,-0.92,5.66,0,
11.78,-0.92,5.66,0,
11.78,-0.92,5.66,0,
11.86,-0.99,7.04,0,
11.86,-0.99,7.04,0,
11.86,-0.99,7.04,0,
11.86,-0.99,7.04,0,
11.86,-0.99,7.04,0,
11.86,-0.99,7.04,0,
11.86,-0.99,7.04,0,
11.86,-0.99,7.04,0,
11.86,-0.99,7.04,0,
12.36,-0.61,5.51,0,
12.36,-0.61,5.51,0,
12.36,-0.61,5.51,0,
12.36,-0.61,5.51,0,
12.36,-0.61,5.51,0,
12.36,-0.61,5.51,0,
12.36,-0.61,5.51,0,
12.36,-0.61,5.51,0,
12.36,-0.61,5.51,0,
13.28,-0.38,4.82,0,
13.28,-0.38,4.82,0,
13.28,-0.38,4.82,0,
13.28,-0.38,4.82,0,
13.28,-0.38,4.82,0,
13.28,-0.38,4.82,0,
13.28,-0.38,4.82,0,
13.28,-0.38,4.82,0,
13.28,-0.38,4.82,0,
12.43,0.69,4.44,0,
12.43,0.69,4.44,0,
12.43,0.69,4.44,0,0
12.43,0.69,4.44,0,
12.43,0.69,4.44,0,
12.43,0.69,4.44,0,
12.43,0.69,4.44,0,
12.43,0.69,4.44,0,
11.44,0.46,5.13,0,
11.44,0.46,5.13,0,
11.44,0.46,5.13,0,
11.44,0.46,5.13,0,
11.44,0.46,5.13,0,
11.44,0.46,5.13,0,
11.44,0.46,5.13,0,
11.44,0.46,5.13,0,
11.44,0.46,5.13,0,
11.25,0.23,5.28,0,
11.25,0.23,5.28,0,
11.25,0.23,5.28,0,
11.25,0.23,5.28,0,
11.25,0.23,5.28,0,
11.25,0.23,5.28,0,
11.25,0.23,5.28,0,
11.25,0.23,5.28,0,
11.25,0.23,5.28,0,
13.08,0.04,5.89,0,
13.08,0.04,5.89,0,
13.08,0.04,5.89,0,
13.08,0.04,5.89,0,
13.08,0.04,5.89,0,
13.08,0.04,5.89,0,
13.08,0.04,5.89,0,
13.08,0.04,5.89,0,
9.64,0.84,6.5,0,
9.64,0.84,6.5,0,
9.64,0.84,6.5,0,
9.64,0.84,6.5,0,
9.64,0.84,6.5,0,
9.64,0.84,6.5,0,
9.64,0.84,6.5,0,
9.64,0.84,6.5,0,
9.64,0.84,6.5,0,
8.49,0.5,7.08,0,
8.49,0.5,7.08,0,
8.49,0.5,7.08,0,
8.49,0.5,7.08,0,
8.49,0.5,7.08,0,
8.49,0.5,7.08,0,
8.49,0.5,7.08,0,
8.49,0.5,7.08,0,
8.49,0.5,7.08,0,
9.18,1.49,6.31,0,
9.18,1.49,6.31,0,
9.18,1.49,6.31,0,
9.18,1.49,6.31,0,
9.18,1.49,6.31,0,
9.18,1.49,6.31,0,
9.18,1.49,6.31,0,
9.18,1.49,6.31,0,
9.18,1.49,6.31,0,
8.68,1.87,5.89,0,
8.68,1.87,5.89,0,
8.68,1.87,5.89,0,
8.68,1.87,5.89,0,
8.68,1.87,5.89,0,
8.68,1.87,5.89,0,
8.68,1.87,5.89,0,
8.68,1.87,5.89,0,
8.68,1.87,5.89,0,
9.37,1.72,5.2,0,
9.37,1.72,5.2,0,
9.37,1.72,5.2,0,
9.37,1.72,5.2,0,
9.37,1.72,5.2,0,
9.37,1.72,5.2,0,
9.37,1.72,5.2,0,
9.37,1.72,5.2,0,
9.37,1.72,5.2,0,
10.1,2.56,3.9,0,
10.1,2.56,3.9,0,
10.1,2.56,3.9,0,
10.1,2.56,3.9,0,
10.1,2.56,3.9,0,
10.1,2.56,3.9,0,
10.1,2.56,3.9,0,
10.1,2.56,3.9,0,
8.53,2.72,2.68,0,
8.53,2.72,2.68,0,
8.53,2.72,2.68,0,
8.53,2.72,2.68,0,
8.53,2.72,2.68,0,
8.53,2.72,2.68,0,
8.53,2.72,2.68,0,
8.53,2.72,2.68,0,
8.53,2.72,2.68,0,
8.42,3.41,1.99,0,
8.42,3.41,1.99,0,
8.42,3.41,1.99,0,
8.42,3.41,1.99,0,
8.42,3.41,1.99,0,
8.42,3.41,1.99,0,
8.42,3.41,1.99,0,
8.42,3.41,1.99,0,
8.42,3.41,1.99,0,
6.92,3.21,2.79,0,
6.92,3.21,2.79,0,
6.92,3.21,2.79,0,
6.92,3.21,2.79,0,
6.92,3.21,2.79,0,
6.92,3.21,2.79,0,
6.92,3.21,2.79,0,
6.92,3.21,2.79,0,
6.92,3.21,2.79,0,
6.01,3.41,2.33,0,
6.01,3.41,2.33,0,
6.01,3.41,2.33,0,
6.01,3.41,2.33,0,
6.01,3.41,2.33,0,
6.01,3.41,2.33,0,
6.01,3.41,2.33,0,
6.01,3.41,2.33,0,
6.01,3.41,2.33,0,
6.58,3.56,2.03,0,
6.58,3.56,2.03,0,
6.58,3.56,2.03,0,
6.58,3.56,2.03,0,
6.58,3.56,2.03,0,
6.58,3.56,2.03,0,
6.58,3.56,2.03,0,
6.58,3.56,2.03,0,
6.58,3.56,2.03,0,
5.97,3.94,0.8,0,
5.97,3.94,0.8,0,
5.97,3.94,0.8,0,
5.97,3.94,0.8,0,
5.97,3.94,0.8,0,
5.97,3.94,0.8,0,
5.97,3.94,0.8,0,
5.97,3.94,0.8,0,
5.97,3.94,0.8,0,
4.59,4.4,0.04,0,
4.59,4.4,0.04,0,
4.59,4.4,0.04,0,
4.59,4.4,0.04,0,
4.59,4.4,0.04,0,
4.59,4.4,0.04,0,
4.59,4.4,0.04,0,
4.59,4.4,0.04,0,
4.02,4.36,-0.34,0,
4.02,4.36,-0.34,0,
4.02,4.36,-0.34,0,
4.02,4.36,-0.34,0,0
4.02,4.36,-0.34,0,
4.02,4.36,-0.34,0,
4.02,4.36,-0.34,0,
4.02,4.36,-0.34,0,
4.02,4.36,-0.34,0,
3.44,4.86,-1.72,0,
3.44,4.86,-1.72,0,
3.44,4.86,-1.72,0,
3.44,4.86,-1.72,0,
3.44,4.86,-1.72,0,
3.44,4.86,-1.72,0,
3.44,4.86,-1.72,0,
3.44,4.86,-1.72,0,
3.44,4.86,-1.72,0,
2.75,4.48,-1.91,0,
2.75,4.48,-1.91,0,
2.75,4.48,-1.91,0,
2.75,4.48,-1.91,0,
2.75,4.48,-1.91,0,
2.75,4.48,-1.91,0,
2.75,4.48,-1.91,0,
2.75,4.48,-1.91,0,
2.75,4.48,-1.91,0,
0.92,5.24,-2.98,0,
0.92,5.24,-2.98,0,
0.92,5.24,-2.98,0,
0.92,5.24,-2.98,0,
0.92,5.24,-2.98,0,
0.92,5.24,-2.98,0,
0.92,5.24,-2.98,0,
0.92,5.24,-2.98,0,
0.92,5.24,-2.98,0,
-1.53,5.2,-2.64,0,
-1.53,5.2,-2.64,0,
-1.53,5.2,-2.64,0,
-1.53,5.2,-2.64,0,
-1.53,5.2,-2.64,0,
-1.53,5.2,-2.64,0,
-1.53,5.2,-2.64,0,
-1.53,5.2,-2.64,0,
-1.53,5.2,-2.64,0,
-2.95,5.7,-3.71,0,
-2.95,5.7,-3.71,0,
-2.95,5.7,-3.71,0,
-2.95,5.7,-3.71,0,
-2.95,5.7,-3.71,0,
-2.95,5.7,-3.71,0,
-2.95,5.7,-3.71,0,
-2.95,5.7,-3.71,0,
-2.95,5.7,-3.71,0,
-2.75,5.59,-3.98,0,
-2.75,5.59,-3.98,0,
-2.75,5.59,-3.98,0,
-2.75,5.59,-3.98,0,
-2.75,5.59,-3.98,0,
-2.75,5.59,-3.98,0,
-2.75,5.59,-3.98,0,
-2.75,5.59,-3.98,0,
-2.49,5.39,-3.94,0,
-2.49,5.39,-3.94,0,
-2.49,5.39,-3.94,0,
-2.49,5.39,-3.94,0,
-2.49,5.39,-3.94,0,
-2.49,5.39,-3.94,0,
-2.49,5.39,-3.94,0,
-2.49,5.39,-3.94,0,
-2.49,5.39,-3.94,0,
-2.72,4.78,-3.25,0,
-2.72,4.78,-3.25,0,
-2.72,4.78,-3.25,0,
-2.72,4.78,-3.25,0,
-2.72,4.78,-3.25,0,
-2.72,4.78,-3.25,0,
-2.72,4.78,-3.25,0,
-2.72,4.78,-3.25,0,
-2.72,4.78,-3.25,0,
-0.54,4.09,-2.14,0,
-0.54,4.09,-2.14,0,
-0.54,4.09,-2.14,0,
-0.54,4.09,-2.14,0,
-0.54,4.09,-2.14,0,
-0.54,4.09,-2.14,0,
-0.54,4.09,-2.14,0,
-0.54,4.09,-2.14,0,
-0.54,4.09,-2.14,0,
1.72,3.83,-1.3,0,
1.72,3.83,-1.3,0,
1.72,3.83,-1.3,0,
1.72,3.83,-1.3,0,
1.72,3.83,-1.3,0,
1.72,3.83,-1.3,0,
1.72,3.83,-1.3,0,
1.72,3.83,-1.3,0,
1.72,3.83,-1.3,0,
5.05,2.33,2.07,0,
5.05,2.33,2.07,0,
5.05,2.33,2.07,0,
5.05,2.33,2.07,0,
5.05,2.33,2.07,0,
5.05,2.33,2.07,0,
5.05,2.33,2.07,0,
5.05,2.33,2.07,0,
5.05,2.33,2.07,0,
8.61,2.14,5.09,0,
8.61,2.14,5.09,0,
8.61,2.14,5.09,0,
8.61,2.14,5.09,0,
8.61,2.14,5.09,0,
8.61,2.14,5.09,0,
8.61,2.14,5.09,0,
8.61,2.14,5.09,0,
9.83,6.54,39.14,0,
9.83,6.54,39.14,0,
